Date,EM FAR EAST MINIMUM VOLATILITY (USD)
2001-06-01,992.7661362664177
2001-06-04,995.4143626970852
2001-06-05,995.4939811675445
2001-06-06,1001.6390498142588
2001-06-07,1000.2190912697903
2001-06-08,1015.9779056999213
2001-06-11,1016.1957156999289
2001-06-12,1017.8840282517419
2001-06-13,1016.3308623367689
2001-06-14,1005.802353790818
2001-06-15,1008.9183146368247
2001-06-18,995.0527702219173
2001-06-19,993.2207929072888
2001-06-20,989.0280912350618
2001-06-21,991.0009253882496
2001-06-22,988.8636371475102
2001-06-25,989.6953713881891
2001-06-26,980.2703656037339
2001-06-27,983.2432269748557
2001-06-28,973.2643238618894
2001-06-29,990.7537610767924
2001-07-02,988.0319054408379
2001-07-03,986.8314891282412
2001-07-04,979.5802639311801
2001-07-05,982.0422255010963
2001-07-06,980.7102031668832
2001-07-09,969.9893703366688
2001-07-10,966.6401311749405
2001-07-11,948.5605219121478
2001-07-12,952.4831731237584
2001-07-13,940.3910901693607
2001-07-16,929.6968317119268
2001-07-17,926.4517563550384
2001-07-18,914.195142557673
2001-07-19,911.665735066914
2001-07-20,912.0199897056686
2001-07-23,899.1119778477484
2001-07-24,889.0078670779494
2001-07-25,896.0028489035967
2001-07-26,912.3523947174107
2001-07-27,919.158763727423
2001-07-30,914.5661355011875
2001-07-31,919.4123235375575
2001-08-01,926.1026693810626
2001-08-02,940.0569408873286
2001-08-03,944.7591140040053
2001-08-06,934.2855604823523
2001-08-07,934.454294162451
2001-08-08,944.2322082021701
2001-08-09,930.3314250003633
2001-08-10,933.5954463209044
2001-08-13,942.1484073268263
2001-08-14,957.2923476870383
2001-08-15,962.1852257580841
2001-08-16,968.6754451614448
2001-08-17,962.2229300434794
2001-08-20,950.9119877731933
2001-08-21,952.726450554062
2001-08-22,949.1371913370548
2001-08-23,948.3199122447661
2001-08-24,942.4439852380314
2001-08-27,960.3267492576542
2001-08-28,953.0942077076141
2001-08-29,959.7758292929298
2001-08-30,958.775554287458
2001-08-31,951.4519714678926
2001-09-03,946.7042376279871
2001-09-04,955.2752054892782
2001-09-05,948.6397013019159
2001-09-06,943.981123535456
2001-09-07,941.845619946011
2001-09-10,936.4954321990496
2001-09-11,924.4766828868829
2001-09-12,891.9711756848889
2001-09-13,881.2677536839101
2001-09-14,851.4953349911954
2001-09-17,828.290055021612
2001-09-18,833.8304982443657
2001-09-19,847.9965967954236
2001-09-20,838.3727061545618
2001-09-21,819.3989965869102
2001-09-24,817.7148528600194
2001-09-25,809.179513874702
2001-09-26,814.8189054938955
2001-09-27,817.040572571121
2001-09-28,830.0291745335286
2001-10-01,827.301484070099
2001-10-02,815.5884414767795
2001-10-03,815.4079322137015
2001-10-04,829.8971155147399
2001-10-05,835.4931536053664
2001-10-08,821.3268816272755
2001-10-09,837.3998746735333
2001-10-10,833.6428841936767
2001-10-11,851.2145310081895
2001-10-12,850.2498968156829
2001-10-15,846.2875377511923
2001-10-16,856.0263153718378
2001-10-17,859.8670035996388
2001-10-18,854.7338784599215
2001-10-19,856.4433389742256
2001-10-22,858.4750501428629
2001-10-23,862.7351420599767
2001-10-24,877.7057814086445
2001-10-25,880.1606921445982
2001-10-26,881.4138700909821
2001-10-29,878.7619511941429
2001-10-30,863.3586654309872
2001-10-31,864.6029202182293
2001-11-01,865.0116799427506
2001-11-02,872.5824093618849
2001-11-05,880.4078989855906
2001-11-06,879.9828259975512
2001-11-07,882.019888729849
2001-11-08,890.4754718996858
2001-11-09,896.5275699963051
2001-11-12,901.8603161835188
2001-11-13,900.0591703975571
2001-11-14,916.1348831282918
2001-11-15,931.1301515305671
2001-11-16,938.8316109888034
2001-11-19,948.3258308384261
2001-11-20,941.4072980212503
2001-11-21,951.4753829093528
2001-11-22,956.2488810302668
2001-11-23,973.4451120399751
2001-11-26,995.0441205693564
2001-11-27,988.3217753587567
2001-11-28,958.602885657887
2001-11-29,961.3527366919031
2001-11-30,967.5042920360331
2001-12-03,983.4562889845529
2001-12-04,989.3393748594746
2001-12-05,1016.412239840618
2001-12-06,1035.1798329581777
2001-12-07,1053.0548740641673
2001-12-10,1038.567605805935
2001-12-11,1032.5710616941733
2001-12-12,1057.67025121543
2001-12-13,1046.219239659836
2001-12-14,1044.7779414530562
2001-12-17,1034.5756861710067
2001-12-18,1023.4090563273298
2001-12-19,1014.0771260871279
2001-12-20,1030.3026552970366
2001-12-21,1006.5782795796996
2001-12-24,1012.5147673118546
2001-12-25,1024.7122846543912
2001-12-26,1025.80183808402
2001-12-27,1029.0441528322278
2001-12-28,1047.8595055977278
2001-12-31,1063.851848625523
2002-01-01,1063.851848625523
2002-01-02,1080.213875416912
2002-01-03,1079.792974643284
2002-01-04,1098.0582139811097
2002-01-07,1121.3229452242142
2002-01-08,1105.3071551208059
2002-01-09,1114.7446627456545
2002-01-10,1099.5581631922707
2002-01-11,1087.741849738411
2002-01-14,1088.6936676660184
2002-01-15,1072.4631530696552
2002-01-16,1063.9153108019425
2002-01-17,1067.6838747577208
2002-01-18,1070.5368977302887
2002-01-21,1093.9807287253582
2002-01-22,1089.9399826643705
2002-01-23,1101.8563137748095
2002-01-24,1112.3412667349817
2002-01-25,1136.045484355014
2002-01-28,1145.815075986344
2002-01-29,1137.065038077161
2002-01-30,1119.4421245166677
2002-01-31,1134.3557664356897
2002-02-01,1128.13590376434
2002-02-04,1122.518964165467
2002-02-05,1124.6226334035387
2002-02-06,1130.8523691945436
2002-02-07,1120.146049483844
2002-02-08,1127.7488716284129
2002-02-11,1128.9372303507898
2002-02-12,1130.0995144727276
2002-02-13,1131.6476906456871
2002-02-14,1167.0170869476992
2002-02-15,1167.6031100434923
2002-02-18,1173.2209235105101
2002-02-19,1161.7435581250304
2002-02-20,1150.9140311450485
2002-02-21,1148.8283527097942
2002-02-22,1145.972356454172
2002-02-25,1134.5174840320612
2002-02-26,1134.5339759193132
2002-02-27,1160.6145736531396
2002-02-28,1161.3546004941018
2002-03-01,1164.46174208762
2002-03-04,1191.9276754931811
2002-03-05,1204.0709989221664
2002-03-06,1216.3391534801174
2002-03-07,1212.709397362706
2002-03-08,1209.9084796847646
2002-03-11,1226.4344790432465
2002-03-12,1236.5154174877905
2002-03-13,1229.7487458910168
2002-03-14,1233.6692109691257
2002-03-15,1227.3638137646076
2002-03-18,1231.6068372609973
2002-03-19,1235.865100882876
2002-03-20,1242.8357355677635
2002-03-21,1243.8955017263354
2002-03-22,1260.717533743969
2002-03-25,1253.050798629719
2002-03-26,1257.4605116406876
2002-03-27,1265.0901212788026
2002-03-28,1266.552002726497
2002-03-29,1263.6453498385838
2002-04-01,1254.1223538417096
2002-04-02,1274.620678973922
2002-04-03,1283.7698013263132
2002-04-04,1283.771257034181
2002-04-05,1287.491749719892
2002-04-08,1280.4565244821035
2002-04-09,1259.558459643184
2002-04-10,1239.2883760929456
2002-04-11,1245.1532528861178
2002-04-12,1258.2127225139625
2002-04-15,1274.8140115823117
2002-04-16,1282.7822039775115
2002-04-17,1314.1768937484771
2002-04-18,1322.946548274852
2002-04-19,1326.1136989745335
2002-04-22,1324.9817514587774
2002-04-23,1323.168502522703
2002-04-24,1317.1580586294785
2002-04-25,1287.6949911294478
2002-04-26,1289.2454108103186
2002-04-29,1269.1947823055266
2002-04-30,1263.8640573247706
2002-05-01,1264.3430961739525
2002-05-02,1268.6830918310984
2002-05-03,1277.0146416854436
2002-05-06,1243.980869288135
2002-05-07,1242.641729900156
2002-05-08,1253.3540542643275
2002-05-09,1254.098209989276
2002-05-10,1245.4852446739858
2002-05-13,1243.0967416062458
2002-05-14,1252.2552805264302
2002-05-15,1278.9523627798817
2002-05-16,1273.964112353574
2002-05-17,1292.3549561886202
2002-05-20,1276.8564505713427
2002-05-21,1248.4648462642263
2002-05-22,1271.0421050437503
2002-05-23,1260.989908497921
2002-05-24,1278.0098317508666
2002-05-27,1280.4416861986322
2002-05-28,1278.440690236132
2002-05-29,1273.7857168005032
2002-05-30,1271.4502701963215
2002-05-31,1247.7947309599244
2002-06-03,1251.7032205821545
2002-06-04,1252.1203335070782
2002-06-05,1256.6932689023179
2002-06-06,1258.540307050619
2002-06-07,1240.542209535876
2002-06-10,1255.0921051493606
2002-06-11,1251.6056878493748
2002-06-12,1249.789505959462
2002-06-13,1261.1000388336693
2002-06-14,1254.2379614006054
2002-06-17,1243.6390058540605
2002-06-18,1238.216470056081
2002-06-19,1204.8727070566931
2002-06-20,1214.989727522413
2002-06-21,1218.9518186191408
2002-06-24,1213.8315158873706
2002-06-25,1194.5817131689391
2002-06-26,1150.7851820214116
2002-06-27,1153.5470076325364
2002-06-28,1184.3189673410568
2002-07-01,1171.53148103172
2002-07-02,1179.385900687834
2002-07-03,1187.1397455845793
2002-07-04,1208.939118526834
2002-07-05,1226.3540926241049
2002-07-08,1234.5775209178944
2002-07-09,1251.7315658674268
2002-07-10,1244.7919201306042
2002-07-11,1219.5299507130603
2002-07-12,1251.360659860601
2002-07-15,1244.9914038401248
2002-07-16,1231.6039059932157
2002-07-17,1226.0006319500355
2002-07-18,1227.339308761771
2002-07-19,1212.4539422300288
2002-07-22,1178.5404016161108
2002-07-23,1201.7927251886385
2002-07-24,1172.453614188313
2002-07-25,1175.9812840961768
2002-07-26,1136.1680858209447
2002-07-29,1135.1875673051873
2002-07-30,1171.6289947438308
2002-07-31,1168.122293233738
2002-08-01,1163.4235433497377
2002-08-02,1155.0405174859034
2002-08-05,1110.5484426810544
2002-08-06,1095.9936362709661
2002-08-07,1110.7800957283598
2002-08-08,1112.1667706669177
2002-08-09,1132.786515102263
2002-08-12,1135.676805734363
2002-08-13,1144.9336811611045
2002-08-14,1159.1953950822167
2002-08-15,1163.1390705546423
2002-08-16,1171.0691855470884
2002-08-19,1162.6382904765396
2002-08-20,1178.2158030331989
2002-08-21,1178.8676059981124
2002-08-22,1184.2174123199952
2002-08-23,1176.2640380738756
2002-08-26,1168.5342243202158
2002-08-27,1160.4843706123984
2002-08-28,1154.361458607299
2002-08-29,1151.7403207919433
2002-08-30,1155.9150626333817
2002-09-02,1153.3896587006495
2002-09-03,1141.6443422127286
2002-09-04,1128.2646323570073
2002-09-05,1121.9035603125667
2002-09-06,1109.0764264460202
2002-09-09,1108.3164693165957
2002-09-10,1130.3177203009748
2002-09-11,1135.104521590092
2002-09-12,1143.3657186296116
2002-09-13,1120.4475749351232
2002-09-16,1093.1649306976212
2002-09-17,1123.0439119878342
2002-09-18,1096.9835276565018
2002-09-19,1098.5527538097456
2002-09-20,1090.6371636644596
2002-09-23,1063.0090646479243
2002-09-24,1050.2478682275041
2002-09-25,1033.5571883726834
2002-09-26,1039.2844362207677
2002-09-27,1043.914956320301
2002-09-30,1034.9787589710056
2002-10-01,1036.333993073012
2002-10-02,1036.5953935190664
2002-10-03,1029.052581116702
2002-10-04,1026.6276789068409
2002-10-07,995.3969662854032
2002-10-08,996.9013954317583
2002-10-09,983.0559865140674
2002-10-10,955.4292003494895
2002-10-11,950.3446076684791
2002-10-14,968.9850251622062
2002-10-15,995.6109640843273
2002-10-16,1017.0303144144564
2002-10-17,1031.1618268234197
2002-10-18,1057.3970547486804
2002-10-21,1045.6187442714265
2002-10-22,1028.1327073695031
2002-10-23,1064.725453164415
2002-10-24,1056.2552304353867
2002-10-25,1054.4724048133744
2002-10-28,1070.0492259216908
2002-10-29,1065.4360544564
2002-10-30,1051.9312535075078
2002-10-31,1061.1088496382827
2002-11-01,1043.3674631596868
2002-11-04,1069.0707234131703
2002-11-05,1064.7424576036767
2002-11-06,1084.2292753548384
2002-11-07,1090.484588226075
2002-11-08,1094.7746145437882
2002-11-11,1076.5516577444935
2002-11-12,1072.8950294428935
2002-11-13,1072.657849598039
2002-11-14,1068.462806233606
2002-11-15,1093.8298523655549
2002-11-18,1085.4274137105224
2002-11-19,1082.6809580375905
2002-11-20,1078.3867315321488
2002-11-21,1079.6686010394187
2002-11-22,1092.3855851393373
2002-11-25,1101.7594600184236
2002-11-26,1098.9808213041592
2002-11-27,1094.864720597822
2002-11-28,1099.426909675797
2002-11-29,1107.7463632247843
2002-12-02,1108.9735364326864
2002-12-03,1120.9574153926046
2002-12-04,1104.1736105305615
2002-12-05,1109.0358031094806
2002-12-06,1108.2676274672694
2002-12-09,1116.5069283393661
2002-12-10,1102.4115387361828
2002-12-11,1097.8314562256066
2002-12-12,1109.2021875055916
2002-12-13,1103.1989446838666
2002-12-16,1094.955399066575
2002-12-17,1105.1028731919603
2002-12-18,1103.4221792564115
2002-12-19,1104.2987640372132
2002-12-20,1111.7559308298473
2002-12-23,1098.8477855002564
2002-12-24,1089.20358271622
2002-12-25,1086.3835685826064
2002-12-26,1091.235360659359
2002-12-27,1077.3705520162641
2002-12-30,1052.857292227943
2002-12-31,1054.2459432599321
2003-01-01,1054.2459432599321
2003-01-02,1057.1205593819714
2003-01-03,1077.5839232030314
2003-01-06,1089.0954869560317
2003-01-07,1083.793058897801
2003-01-08,1094.293268808026
2003-01-09,1086.9349892476725
2003-01-10,1093.970693812224
2003-01-13,1120.1957335002144
2003-01-14,1128.3318167320392
2003-01-15,1131.9371347215283
2003-01-16,1122.6234539387772
2003-01-17,1115.5240612995838
2003-01-20,1114.5707086963278
2003-01-21,1112.0427424066972
2003-01-22,1106.1516713301864
2003-01-23,1112.674961463141
2003-01-24,1100.696590763519
2003-01-27,1085.5310340977187
2003-01-28,1091.9173371530342
2003-01-29,1085.834075217596
2003-01-30,1090.6557366354193
2003-01-31,1093.0345755737153
2003-02-03,1093.0982390806391
2003-02-04,1097.1663849253769
2003-02-05,1098.9273787800091
2003-02-06,1077.2711128065448
2003-02-07,1060.8408389260533
2003-02-10,1053.8995607759184
2003-02-11,1048.8075283283354
2003-02-12,1057.5608916452884
2003-02-13,1042.4098109001202
2003-02-14,1041.402043043499
2003-02-17,1070.2415991947728
2003-02-18,1069.885582229454
2003-02-19,1064.215461471099
2003-02-20,1064.545796004002
2003-02-21,1062.5497527622601
2003-02-24,1073.4092458194423
2003-02-25,1053.2966286626104
2003-02-26,1048.3033405027213
2003-02-27,1044.2651694292733
2003-02-28,1037.125270693913
2003-03-03,1050.9942768088006
2003-03-04,1040.6527601830119
2003-03-05,1017.9761208200143
2003-03-06,1008.0532774986588
2003-03-07,996.3595943705243
2003-03-10,984.7014415734744
2003-03-11,977.012977255509
2003-03-12,983.1395388072025
2003-03-13,986.3069621933523
2003-03-14,1000.2302441031744
2003-03-17,978.144684153454
2003-03-18,1005.2544225157691
2003-03-19,1003.9553375664598
2003-03-20,1032.0127831527811
2003-03-21,1034.7940738520338
2003-03-24,1028.4877305464056
2003-03-25,1016.3091503320971
2003-03-26,1019.3710113877514
2003-03-27,1021.235994669659
2003-03-28,1023.1848030538112
2003-03-31,1001.2148337326636
2003-04-01,1002.7592222679209
2003-04-02,1004.7429074194985
2003-04-03,1008.2540170058178
2003-04-04,1028.9948960420788
2003-04-07,1052.5729770379132
2003-04-08,1051.4150187346856
2003-04-09,1040.3095766005063
2003-04-10,1054.8517611578607
2003-04-11,1059.3640039268837
2003-04-14,1061.2548601963297
2003-04-15,1074.3439634394108
2003-04-16,1093.9267308077249
2003-04-17,1090.0660319474819
2003-04-18,1106.5168475404555
2003-04-21,1103.1875010507028
2003-04-22,1079.0353668106945
2003-04-23,1072.0165572024666
2003-04-24,1048.6699559607896
2003-04-25,1019.4668630938016
2003-04-28,1024.4715366379821
2003-04-29,1056.259147119412
2003-04-30,1055.2125058390345
2003-05-01,1055.2422496745562
2003-05-02,1057.9933288673915
2003-05-05,1061.0523249270389
2003-05-06,1069.119682064583
2003-05-07,1088.296374813414
2003-05-08,1082.4009187552056
2003-05-09,1084.047921102452
2003-05-12,1097.6150634858213
2003-05-13,1092.8627902840929
2003-05-14,1092.098772272949
2003-05-15,1102.661466486543
2003-05-16,1093.167721081279
2003-05-19,1085.1356582683577
2003-05-20,1089.8392059138175
2003-05-21,1088.7112323972387
2003-05-22,1092.8394841143318
2003-05-23,1112.413537308319
2003-05-26,1128.862537046829
2003-05-27,1121.6083229738213
2003-05-28,1131.3854405265656
2003-05-29,1137.52252638777
2003-05-30,1134.3416218371717
2003-06-02,1152.9216017136018
2003-06-03,1144.4965200600616
2003-06-04,1150.380943780234
2003-06-05,1157.2424826522831
2003-06-06,1155.8332380545608
2003-06-09,1169.5874812285224
2003-06-10,1168.8393421114856
2003-06-11,1169.1289262427042
2003-06-12,1182.943441647653
2003-06-13,1194.083570691463
2003-06-16,1189.88635535808
2003-06-17,1208.006905612127
2003-06-18,1208.5931677952196
2003-06-19,1212.3530016253105
2003-06-20,1209.0458432430123
2003-06-23,1196.3312360732052
2003-06-24,1188.6454447798271
2003-06-25,1202.8236022140752
2003-06-26,1202.005429522235
2003-06-27,1207.586878007694
2003-06-30,1201.467011289658
2003-07-01,1216.3502048685154
2003-07-02,1232.759458070074
2003-07-03,1239.5352159720035
2003-07-04,1247.388809790517
2003-07-07,1269.6815359486075
2003-07-08,1277.9500607192815
2003-07-09,1279.684600158891
2003-07-10,1268.1831881972848
2003-07-11,1270.3025636808084
2003-07-14,1292.39323057779
2003-07-15,1288.1688820276786
2003-07-16,1293.377417846224
2003-07-17,1277.3162352963748
2003-07-18,1265.2778232376922
2003-07-21,1263.4024323400133
2003-07-22,1262.5756659743215
2003-07-23,1261.6097485091086
2003-07-24,1278.4864779381212
2003-07-25,1286.6781261737406
2003-07-28,1300.3951170830483
2003-07-29,1300.9584181789776
2003-07-30,1294.8639245253742
2003-07-31,1297.4764001339074
2003-08-01,1313.0519228546332
2003-08-04,1306.082299791813
2003-08-05,1292.5261333082235
2003-08-06,1280.7974174530812
2003-08-07,1280.2986607200164
2003-08-08,1278.6824056754795
2003-08-11,1288.6962638355203
2003-08-12,1292.3579968364459
2003-08-13,1314.4703666546977
2003-08-14,1322.296690692221
2003-08-15,1325.6295774503665
2003-08-18,1328.9931137751569
2003-08-19,1332.501327344614
2003-08-20,1335.031767842692
2003-08-21,1353.0704579159794
2003-08-22,1356.3540178192363
2003-08-25,1354.819843712169
2003-08-26,1336.2387922239668
2003-08-27,1339.244596728255
2003-08-28,1337.2069471054772
2003-08-29,1357.178583187149
2003-09-01,1368.2102389591769
2003-09-02,1370.391450083719
2003-09-03,1376.0469588116075
2003-09-04,1374.7495527894957
2003-09-05,1379.0180364252665
2003-09-08,1380.2437079238439
2003-09-09,1378.2131483046871
2003-09-10,1368.169190197839
2003-09-11,1371.0670112271496
2003-09-12,1374.7506408767067
2003-09-15,1365.6915442138231
2003-09-16,1379.0706637699757
2003-09-17,1378.9976026360198
2003-09-18,1369.250399855437
2003-09-19,1361.719127637827
2003-09-22,1344.095409101424
2003-09-23,1353.74145976137
2003-09-24,1371.1491839552039
2003-09-25,1356.7420286735633
2003-09-26,1345.1766761291922
2003-09-29,1341.1092688619096
2003-09-30,1342.0215091218408
2003-10-01,1350.1712653122333
2003-10-02,1368.9773230806059
2003-10-03,1371.8602768502326
2003-10-06,1383.6179058157625
2003-10-07,1392.9600193500496
2003-10-08,1397.3043849587034
2003-10-09,1421.4178380820945
2003-10-10,1441.747494775533
2003-10-13,1445.93830416473
2003-10-14,1435.8882848746446
2003-10-15,1433.4920787268277
2003-10-16,1457.1385880679884
2003-10-17,1449.4756039627327
2003-10-20,1463.2356897701952
2003-10-21,1459.6351667935241
2003-10-22,1465.2009569396848
2003-10-23,1431.569321130705
2003-10-24,1427.4220492402383
2003-10-27,1441.6222928133377
2003-10-28,1468.1076701736038
2003-10-29,1469.6532958740577
2003-10-30,1479.7698107426704
2003-10-31,1477.8466935314073
2003-11-03,1489.6038594600338
2003-11-04,1498.6883463061113
2003-11-05,1506.4884968038964
2003-11-06,1487.4511551977832
2003-11-07,1495.2003717242922
2003-11-10,1488.0411782157996
2003-11-11,1471.7273976704878
2003-11-12,1474.8219732530247
2003-11-13,1492.9630336980636
2003-11-14,1490.561412206725
2003-11-17,1462.9255745172627
2003-11-18,1464.9753201935905
2003-11-19,1435.8202425721902
2003-11-20,1424.3167599012233
2003-11-21,1425.40042747793
2003-11-24,1412.8665824808488
2003-11-25,1430.7307026353324
2003-11-26,1443.2417705795474
2003-11-27,1434.520989335932
2003-11-28,1456.8772947388547
2003-12-01,1477.8755817838326
2003-12-02,1481.3690132715678
2003-12-03,1484.3505882058444
2003-12-04,1485.0841044297904
2003-12-05,1474.2299293856463
2003-12-08,1471.5406043338376
2003-12-09,1487.1648838156161
2003-12-10,1496.328230734244
2003-12-11,1502.1557729409408
2003-12-12,1513.3065855981886
2003-12-15,1520.2312496413035
2003-12-16,1509.4619505599
2003-12-17,1492.1813216421988
2003-12-18,1503.6954885523226
2003-12-19,1513.7479001636884
2003-12-22,1521.0479744973982
2003-12-23,1519.204179142668
2003-12-24,1516.5095599337417
2003-12-25,1517.1614220219167
2003-12-26,1519.3076570576293
2003-12-29,1525.9955501993315
2003-12-30,1553.703659367769
2003-12-31,1561.7424193627921
2004-01-01,1561.7424193627921
2004-01-02,1588.6908475027649
2004-01-05,1606.0225618215488
2004-01-06,1600.4204949058028
2004-01-07,1599.5521185984262
2004-01-08,1602.1437878921897
2004-01-09,1627.998105222031
2004-01-12,1622.5977579525834
2004-01-13,1614.0940613764556
2004-01-14,1618.6752615609585
2004-01-15,1606.4250871364895
2004-01-16,1603.0575542331503
2004-01-19,1617.8531088635227
2004-01-20,1629.3304151030002
2004-01-21,1633.392462188907
2004-01-22,1633.3360598257248
2004-01-23,1636.4235880062574
2004-01-26,1633.9133312312424
2004-01-27,1641.940510991378
2004-01-28,1638.1605245622377
2004-01-29,1625.2255814182063
2004-01-30,1625.1919269437512
2004-02-02,1617.0287410590472
2004-02-03,1609.4181512458567
2004-02-04,1607.206955747429
2004-02-05,1612.1035464180475
2004-02-06,1630.5522509604853
2004-02-09,1654.8406261479688
2004-02-10,1653.0712677787553
2004-02-11,1666.1527712655204
2004-02-12,1674.88522385843
2004-02-13,1686.2830051106253
2004-02-16,1688.4443941173063
2004-02-17,1698.837257397678
2004-02-18,1700.1346364556007
2004-02-19,1695.0401609246255
2004-02-20,1690.1638914290243
2004-02-23,1681.181924304784
2004-02-24,1667.854179538603
2004-02-25,1670.8701268776124
2004-02-26,1680.4033921587438
2004-02-27,1692.4306749113246
2004-03-01,1703.1470096987375
2004-03-02,1721.6548235292096
2004-03-03,1705.3093574104057
2004-03-04,1719.3763496475392
2004-03-05,1715.0654308221813
2004-03-08,1710.4431102634078
2004-03-09,1713.614074088044
2004-03-10,1688.932617526622
2004-03-11,1675.591465182588
2004-03-12,1650.220233858207
2004-03-15,1650.8467709681242
2004-03-16,1647.4893918506043
2004-03-17,1673.9986109132967
2004-03-18,1686.267538295136
2004-03-19,1697.0663898477183
2004-03-22,1647.726753856515
2004-03-23,1639.7576814929578
2004-03-24,1650.3056616771476
2004-03-25,1633.9011543635452
2004-03-26,1643.2807447879204
2004-03-29,1665.1830268282815
2004-03-30,1669.8987014629474
2004-03-31,1687.2767077347726
2004-04-01,1693.9375874788784
2004-04-02,1703.2240713644867
2004-04-05,1712.7448779434765
2004-04-06,1720.2735006338855
2004-04-07,1728.2021794460707
2004-04-08,1733.9860431792463
2004-04-09,1720.6799142424863
2004-04-12,1740.2112140763445
2004-04-13,1738.994380253765
2004-04-14,1720.1936303933435
2004-04-15,1712.1457359581498
2004-04-16,1697.9825172801297
2004-04-19,1705.6711661225759
2004-04-20,1712.5658659654637
2004-04-21,1702.1775082163429
2004-04-22,1691.863654761724
2004-04-23,1714.3941411782107
2004-04-26,1688.515534601412
2004-04-27,1683.4550382275459
2004-04-28,1668.1816501979554
2004-04-29,1617.8575020160301
2004-04-30,1584.94060530936
2004-05-03,1585.412729904407
2004-05-04,1603.5688819532195
2004-05-05,1584.7076418022014
2004-05-06,1570.2418984731714
2004-05-07,1572.523744041505
2004-05-10,1493.6937233225733
2004-05-11,1497.9178229184638
2004-05-12,1532.6996439942889
2004-05-13,1501.431225566852
2004-05-14,1464.9625493293458
2004-05-17,1407.5706149310604
2004-05-18,1428.3384928778632
2004-05-19,1500.4684446406393
2004-05-20,1486.8107395982881
2004-05-21,1519.1848298541008
2004-05-24,1524.707762435675
2004-05-25,1519.5146434434737
2004-05-26,1525.3950146233694
2004-05-27,1554.8941382717733
2004-05-28,1569.1542458206532
2004-05-31,1557.5648319741124
2004-06-01,1566.1574314068466
2004-06-02,1551.577112539667
2004-06-03,1509.367766610318
2004-06-04,1520.9616486178488
2004-06-07,1569.951062583466
2004-06-08,1573.8325108497922
2004-06-09,1565.4815555836974
2004-06-10,1547.6146028701319
2004-06-11,1519.110541924143
2004-06-14,1496.008998149841
2004-06-15,1505.3402714226575
2004-06-16,1509.3320127691086
2004-06-17,1518.308795948418
2004-06-18,1496.995891713964
2004-06-21,1505.5638436431566
2004-06-22,1500.199562973861
2004-06-23,1506.7139286975766
2004-06-24,1539.9105961907733
2004-06-25,1553.7763537696414
2004-06-28,1540.5428874150498
2004-06-29,1547.1804309762122
2004-06-30,1555.395455959598
2004-07-01,1559.0296843304973
2004-07-02,1539.4687556875542
2004-07-05,1541.2674934299607
2004-07-06,1553.5329599733338
2004-07-07,1557.7088851911371
